Month,Day,Hour,Humidity,Temperture,Pressure
4,9,18,9.0,62,1014
4,9,19,8.0,66,1015
4,9,20,7.0,71,1016
4,9,21,6.0,76,1017
4,9,19,7.0,66,1015
4,9,11,10.0,62,1011
4,9,5,7,64,1009
4,9,5,7.0,76,1009
4,9,12,10,55,1012
4,9,8,8,63,1010
4,9,12,10.0,62,1011
4,9,8,8.0,71,1009
4,9,8,8.0,71,1009
4,9,4,7.0,76,1008
4,9,7,7.0,76,1009
4,9,7,7,66,1009
4,9,20,7,55,1016
4,9,17,10,51,1014
4,9,10,10.0,62,1010
4,9,9,9.0,66,1010
4,9,10,9,57,1011
4,9,23,6,65,1018
4,9,9,8,61,1010
4,9,9,8.0,71,1010
4,9,13,10,52,1012
4,10,5,5.0,81,1019
4,10,5,5.0,76,1019
4,10,3,5.0,81,1019
4,10,5,5,69,1020
4,10,11,6.0,70,1021
4,10,2,6,68,1019
4,10,13,7,59,1021
4,10,23,8.0,87,1018
4,10,0,6.0,76,1018
4,10,22,7.0,87,1019
4,10,4,5.0,81,1019
4,10,4,5,68,1019
4,10,13,8.0,66,1020
4,10,4,5.0,81,1019
4,10,10,6,66,1021
4,10,6,5,68,1020
4,10,10,6.0,70,1021
4,10,6,5.0,81,1019
4,10,6,5.0,76,1020
4,10,23,7,86,1019
4,10,21,7.0,87,1019
4,10,23,8.0,87,1018
4,10,22,7,82,1019
4,10,19,7.0,81,1019
4,10,1,6,68,1019
4,10,11,6.0,70,1021
4,10,12,7.0,66,1021
4,10,7,5.0,76,1020
4,10,12,6,62,1021
4,10,7,5,66,1020
4,10,22,7.0,93,1019
4,10,7,5.0,76,1020
4,10,0,6,70,1018
4,10,9,6.0,70,1020
4,10,21,7,83,1020
4,10,8,5.0,76,1020
4,10,9,6.0,70,1020
4,10,18,7.0,81,1019
4,10,16,8.0,66,1019
4,10,16,8.0,71,1020
4,10,10,6.0,70,1020
4,10,16,8,62,1020
4,10,20,7,79,1020
4,10,2,6.0,70,1019
4,10,1,6.0,76,1019
4,10,11,6,61,1021
4,10,20,7.0,81,1019
4,10,13,7.0,71,1020
4,10,17,8.0,71,1019
4,10,17,8,57,1020
4,10,9,6,64,1021
4,10,17,8.0,71,1019
4,10,8,5,64,1020
4,10,3,6,65,1019
4,10,15,8,60,1020
4,10,3,6.0,70,1019
4,10,15,8.0,71,1020
4,10,15,8.0,71,1020
4,10,18,8,62,1020
4,10,21,7.0,87,1019
4,10,18,7.0,76,1019
4,10,2,5.0,76,1019
4,10,1,6.0,76,1018
4,10,14,8.0,66,1020
4,10,0,6.0,76,1018
4,10,20,7.0,87,1019
4,10,14,8,55,1021
4,10,14,8.0,66,1020
4,10,12,7.0,66,1021
4,10,19,7.0,81,1019
4,10,8,5.0,76,1020
4,10,19,7,71,1020
4,11,12,11.0,67,1017
4,11,19,11.0,50,1017
4,11,22,6.0,70,1018
4,11,1,8.0,87,1018
4,11,11,10.0,76,1017
4,11,4,8.0,93,1016
4,11,10,10.0,76,1017
4,11,21,7,55,1018
4,11,4,8,89,1017
4,11,3,8.0,87,1017
4,11,4,8.0,87,1016
4,11,23,6.0,76,1018
4,11,20,9.0,62,1018
4,11,7,8.0,93,1016
4,11,20,10,47,1018
4,11,7,8,90,1017
4,11,7,8.0,93,1016
4,11,9,9.0,82,1017
4,11,19,10.0,58,1018
4,11,6,8.0,93,1016
4,11,6,8.0,93,1016
4,11,6,8,89,1017
4,11,12,10,57,1018
4,11,11,10.0,71,1017
4,11,12,11.0,67,1017
4,11,23,6,68,1019
4,11,10,9,79,1018
4,11,8,8,86,1017
4,11,8,8.0,93,1017
4,11,21,6.0,70,1018
4,11,13,11,50,1018
4,11,5,8,89,1017
4,11,13,10.0,66,1017
4,11,5,8.0,93,1016
4,11,5,8.0,93,1016
4,11,3,8.0,87,1017
4,11,9,9.0,87,1017
4,11,1,8.0,87,1018
4,11,18,12.0,47,1017
4,11,19,11,39,1018
4,11,3,8,87,1018
4,11,2,8.0,87,1017
4,11,17,11.0,67,1017
4,11,2,8,86,1018
4,11,17,11,58,1018
4,11,10,9.0,87,1017
4,11,17,11.0,67,1017
4,11,14,11.0,67,1017
4,11,14,10,61,1018
4,11,8,9.0,87,1017
4,11,14,11.0,67,1017
4,11,20,8.0,62,1018
4,11,15,11.0,67,1017
4,11,15,11.0,67,1017
4,11,9,8,86,1017
4,11,15,10,55,1018
4,11,18,11.0,62,1017
4,11,1,8,87,1018
4,11,18,11,60,1018
4,11,23,5.0,76,1018
4,11,0,8.0,87,1018
4,11,21,6.0,76,1018
4,11,2,8.0,87,1017
4,11,22,6.0,76,1018
4,11,22,6,66,1019
4,11,0,8,84,1019
4,11,16,11,58,1018
4,11,0,8.0,87,1018
4,11,16,11.0,71,1017
4,11,16,11.0,67,1017
4,11,13,9.0,76,1017
4,11,11,10,70,1018
4,12,14,10.0,62,1013
4,12,14,10.0,62,1013
4,12,4,3,83,1018
4,12,14,10,55,1014
4,12,13,9,58,1015
4,12,6,4,88,1017
4,12,8,5,87,1017
4,12,8,5.0,93,1017
4,12,8,6.0,81,1016
4,12,11,8.0,71,1016
4,12,5,4,88,1017
4,12,15,10.0,62,1012
4,12,5,4.0,93,1017
4,12,15,10,53,1013
4,12,23,7.0,87,1008
4,12,15,11.0,58,1012
4,12,12,9.0,66,1015
4,12,17,11,43,1012
4,12,17,10.0,62,1011
4,12,17,9.0,71,1011
4,12,4,2.0,93,1017
4,12,19,8.0,81,1010
4,12,1,5.0,81,1018
4,12,21,7,80,1010
4,12,1,4,77,1018
4,12,6,4.0,93,1017
4,12,1,5.0,81,1018
4,12,23,7.0,87,1008
4,12,2,5.0,87,1018
4,12,2,5,82,1018
4,12,16,11,45,1012
4,12,2,4.0,87,1018
4,12,10,8.0,71,1016
4,12,18,9.0,71,1011
4,12,18,9,61,1011
4,12,3,3.0,87,1017
4,12,3,4.0,87,1017
4,12,3,4,85,1018
4,12,21,7.0,87,1009
4,12,12,8,60,1016
4,12,7,5.0,87,1017
4,12,16,11.0,54,1011
4,12,13,10.0,66,1014
4,12,20,7.0,87,1010
4,12,11,7,65,1016
4,12,16,11.0,54,1011
4,12,22,7.0,87,1009
4,12,0,4,72,1019
4,12,0,5.0,81,1018
4,12,0,4.0,81,1018
4,12,5,4.0,93,1017
4,12,18,8.0,76,1010
4,12,4,4.0,93,1017
4,12,9,7.0,76,1016
4,12,12,9.0,66,1015
4,12,9,6,73,1017
4,12,9,6.0,81,1016
4,12,19,8.0,81,1010
4,12,7,4.0,93,1017
4,12,20,7,79,1011
4,12,6,4.0,93,1017
4,12,22,7,78,1010
4,12,20,7.0,87,1010
4,12,19,8,72,1011
4,12,13,9.0,71,1014
4,12,10,7.0,71,1016
4,12,21,7.0,87,1010
4,12,10,7,67,1017
4,12,22,7.0,87,1009
4,12,7,4,88,1018
4,12,23,7,79,1009
4,12,11,8.0,71,1015
4,13,13,11.0,54,1008
4,13,20,8,61,1008
4,13,10,9,58,1008
4,13,20,8.0,71,1007
4,13,10,9.0,66,1008
4,13,10,10.0,62,1008
4,13,15,10.0,58,1008
4,13,8,8.0,76,1007
4,13,21,8.0,71,1006
4,13,7,7,77,1007
4,13,7,7.0,81,1007
4,13,7,8.0,81,1007
4,13,14,9.0,71,1008
4,13,22,8.0,71,1006
4,13,11,8.0,76,1008
4,13,22,8,64,1007
4,13,11,10,53,1008
4,13,16,11.0,50,1008
4,13,11,10.0,62,1008
4,13,0,8.0,81,1008
4,13,0,7,78,1009
4,13,23,8,67,1006
4,13,9,8.0,76,1007
4,13,14,9.0,76,1008
4,13,21,8,63,1007
4,13,3,7.0,93,1006
4,13,14,11,38,1008
4,13,18,9,52,1008
4,13,18,8.0,76,1008
4,13,18,8.0,81,1007
4,13,1,8.0,81,1008
4,13,12,10.0,62,1008
4,13,15,9,65,1008
4,13,5,8.0,81,1006
4,13,15,9.0,66,1008
4,13,5,7,82,1007
4,13,1,7.0,93,1007
4,13,5,8.0,81,1006
4,13,20,8.0,71,1007
4,13,2,7,86,1008
4,13,19,8.0,71,1007
4,13,2,7.0,93,1007
4,13,19,8,67,1008
4,13,19,8.0,71,1007
4,13,21,8.0,71,1007
4,13,17,10.0,54,1008
4,13,9,9.0,71,1008
4,13,16,11.0,54,1008
4,13,9,8,66,1008
4,13,23,8.0,76,1005
4,13,3,7.0,93,1006
4,13,6,7.0,87,1007
4,13,12,9,66,1008
4,13,6,8,77,1007
4,13,12,8.0,71,1008
4,13,6,8.0,81,1006
4,13,1,8,77,1008
4,13,8,8.0,81,1007
4,13,8,8,72,1008
4,13,0,8.0,81,1008
4,13,13,10.0,62,1008
4,13,13,9,58,1009
4,13,17,10,46,1008
4,13,4,8.0,81,1006
4,13,4,8.0,87,1006
4,13,2,7.0,93,1007
4,13,4,8,81,1007
4,13,22,8.0,76,1006
4,13,23,7.0,81,1005
4,13,17,9.0,58,1008
4,13,3,7,85,1007
4,13,16,10,45,1008
4,14,6,7.0,81,998
4,14,21,8,44,1010
4,14,13,9.0,62,1003
4,14,15,10.0,47,1004
4,14,5,7.0,87,999
4,14,10,6.0,81,1001
4,14,4,7.0,87,999
4,14,23,5.0,70,1012
4,14,10,6,84,1000
4,14,17,11.0,35,1006
4,14,10,6.0,87,1000
4,14,13,8.0,71,1003
4,14,9,7.0,81,999
4,14,9,7.0,87,999
4,14,9,7,83,999
4,14,22,7,50,1010
4,14,21,7.0,66,1010
4,14,4,7,81,1000
4,14,12,6.0,76,1002
4,14,12,6,75,1002
4,14,23,6,55,1011
4,14,12,7.0,71,1003
4,14,6,7,85,999
4,14,20,8.0,53,1009
4,14,5,7.0,87,998
4,14,19,10.0,40,1007
4,14,7,6,80,999
4,14,11,5,77,1002
4,14,7,6.0,87,998
4,14,11,5.0,87,1001
4,14,11,6.0,81,1002
4,14,5,7,85,999
4,14,15,10.0,47,1004
4,14,18,10.0,40,1007
4,14,21,7.0,61,1009
4,14,18,10,26,1007
4,14,18,10.0,40,1006
4,14,6,7.0,87,998
4,14,16,11.0,41,1005
4,14,3,7.0,81,1000
4,14,16,10,33,1005
4,14,3,7,74,1001
4,14,4,7.0,87,999
4,14,3,7.0,81,1000
4,14,20,9.0,46,1008
4,14,23,6.0,66,1011
4,14,0,7.0,81,1004
4,14,22,6.0,66,1011
4,14,0,7,70,1005
4,14,0,7.0,81,1004
4,14,1,7.0,81,1002
4,14,1,7.0,81,1003
4,14,1,7,72,1004
4,14,16,11.0,38,1005
4,14,15,10,35,1004
4,14,8,7.0,87,998
4,14,17,11,26,1006
4,14,20,9,32,1009
4,14,8,7.0,87,998
4,14,14,10.0,54,1004
4,14,17,11.0,38,1006
4,14,19,10,26,1008
4,14,13,7,65,1003
4,14,19,9.0,46,1008
4,14,22,7.0,61,1010
4,14,14,9,46,1004
4,14,2,7,79,1002
4,14,14,9.0,54,1004
4,14,2,7.0,81,1002
4,14,2,7.0,81,1001
4,14,7,6.0,87,998
4,15,7,4.0,75,1017
4,15,3,4.0,70,1014
4,15,3,4,66,1014
4,15,3,4.0,70,1015
4,15,4,4,61,1015
4,15,12,8,35,1022
4,15,4,5.0,70,1015
4,15,12,8.0,46,1022
4,15,12,8.0,50,1022
4,15,22,4.0,65,1028
4,15,23,4,58,1028
4,15,9,7,49,1019
4,15,9,7.0,57,1019
4,15,9,8.0,50,1020
4,15,5,5.0,65,1015
4,15,15,9.0,43,1024
4,15,0,5.0,70,1012
4,15,14,9.0,46,1023
4,15,18,9.0,40,1025
4,15,0,5,60,1012
4,15,18,9,31,1025
4,15,0,5.0,70,1012
4,15,6,4.0,70,1017
4,15,23,2.0,70,1028
4,15,18,9.0,40,1025
4,15,22,4,55,1028
4,15,2,4.0,70,1014
4,15,2,4.0,75,1013
4,15,4,5.0,70,1015
4,15,2,4,65,1014
4,15,16,9.0,43,1024
4,15,19,8.0,46,1026
4,15,19,8.0,43,1026
4,15,5,5,57,1016
4,15,19,8,31,1026
4,15,15,9,31,1024
4,15,14,9.0,46,1023
4,15,10,8.0,50,1020
4,15,21,4.0,61,1027
4,15,10,8,35,1020
4,15,7,5.0,70,1018
4,15,10,8.0,46,1020
4,15,21,6,47,1027
4,15,17,9,31,1025
4,15,1,4,61,1013
4,15,17,9.0,43,1024
4,15,1,4.0,75,1012
4,15,1,4.0,75,1013
4,15,16,9.0,43,1024
4,15,6,4.0,75,1016
4,15,13,9.0,43,1023
4,15,6,4,60,1017
4,15,20,6.0,57,1027
4,15,13,8,35,1023
4,15,13,9.0,50,1022
4,15,14,9,31,1023
4,15,8,7.0,61,1019
4,15,7,4,67,1018
4,15,8,6,56,1018
4,15,8,6.0,66,1018
4,15,21,5.0,57,1027
4,15,11,8.0,50,1021
4,15,11,8.0,50,1021
4,15,17,9.0,43,1025
4,15,11,8,36,1021
4,15,22,4.0,65,1028
4,15,5,4.0,70,1016
4,15,15,9.0,46,1024
4,15,20,7.0,49,1026
4,15,16,9,29,1024
4,15,20,7,35,1027
4,15,23,3.0,70,1028
4,16,9,6,51,1031
4,16,9,7.0,57,1031
4,16,16,12,21,1030
4,16,4,-0,69,1030
4,16,16,12.0,30,1029
4,16,4,0.0,80,1029
4,16,4,-1.0,80,1030
4,16,1,0.0,80,1029
4,16,8,4.0,70,1030
4,16,17,12.0,30,1028
4,16,22,5.0,70,1027
4,16,0,1.0,75,1028
4,16,14,12.0,30,1030
4,16,5,-1.0,80,1030
4,16,14,12,18,1031
4,16,5,-1,72,1030
4,16,2,1.0,75,1029
4,16,5,-1.0,80,1030
4,16,11,11.0,33,1031
4,16,11,10,22,1031
4,16,21,7.0,53,1027
4,16,9,8.0,53,1031
4,16,11,11.0,33,1031
4,16,10,10.0,40,1031
4,16,10,9.0,40,1031
4,16,8,2,74,1031
4,16,10,9,34,1031
4,16,2,1.0,75,1029
4,16,17,12,20,1029
4,16,20,10.0,40,1027
4,16,20,10,25,1028
4,16,20,9.0,46,1027
4,16,14,12.0,26,1030
4,16,22,7,47,1028
4,16,22,7.0,61,1027
4,16,19,10.0,37,1027
4,16,1,0,66,1029
4,16,13,12,17,1031
4,16,1,0.0,80,1029
4,16,13,12.0,26,1030
4,16,13,12.0,30,1030
4,16,16,12.0,30,1028
4,16,0,1.0,75,1029
4,16,23,5.0,61,1026
4,16,18,12.0,33,1027
4,16,23,5,61,1027
4,16,23,5.0,70,1026
4,16,17,12.0,30,1028
4,16,3,0.0,80,1029
4,16,12,11.0,30,1030
4,16,3,0,66,1030
4,16,21,8,35,1028
4,16,12,11,20,1031
4,16,15,12.0,26,1029
4,16,12,11.0,35,1030
4,16,6,-1.0,86,1030
4,16,6,-1,76,1031
4,16,18,12.0,33,1028
4,16,18,12,19,1028
4,16,6,-1.0,86,1030
4,16,8,6.0,61,1031
4,16,7,1.0,87,1030
4,16,7,0.0,80,1030
4,16,21,7.0,57,1027
4,16,7,-1,73,1031
4,16,19,11,21,1028
4,16,0,2,63,1029
4,16,15,12.0,33,1029
4,16,15,12,15,1030
4,16,2,0,70,1029
4,16,19,10.0,40,1027
4,16,3,0.0,80,1029
4,17,22,6.0,87,1004
4,17,11,11,40,1016
4,17,3,6,54,1025
4,17,11,11.0,54,1015
4,17,3,6.0,66,1024
4,17,3,7.0,61,1023
4,17,6,7.0,66,1020
4,17,10,11.0,54,1015
4,17,7,8.0,62,1019
4,17,13,12.0,54,1011
4,17,2,6.0,66,1024
4,17,12,12.0,54,1012
4,17,2,6,53,1025
4,17,4,7,53,1024
4,17,2,6.0,66,1025
4,17,22,7,79,1005
4,17,16,11.0,58,1008
4,17,8,9.0,58,1018
4,17,8,9.0,58,1018
4,17,8,8,48,1019
4,17,17,10.0,66,1006
4,17,17,11.0,58,1006
4,17,17,11,44,1008
4,17,5,7.0,61,1022
4,17,22,5.0,81,1004
4,17,10,10,45,1017
4,17,9,9.0,62,1017
4,17,9,9,47,1018
4,17,9,10.0,58,1017
4,17,12,12,36,1014
4,17,19,8,73,1006
4,17,21,7,78,1005
4,17,19,8.0,87,1005
4,17,21,7.0,87,1004
4,17,21,7.0,87,1004
4,17,13,12,42,1012
4,17,6,7,57,1022
4,17,14,12,43,1011
4,17,6,7.0,66,1021
4,17,11,12.0,51,1014
4,17,18,9.0,76,1006
4,17,7,8.0,62,1019
4,17,20,7.0,87,1004
4,17,16,11,45,1009
4,17,20,7,79,1005
4,17,20,7.0,87,1004
4,17,10,10.0,58,1016
4,17,4,7.0,61,1023
4,17,15,11.0,58,1008
4,17,5,7.0,66,1021
4,17,23,4.0,87,1004
4,17,12,12.0,51,1013
4,17,15,13.0,44,1009
4,17,19,7.0,87,1005
4,17,1,6.0,61,1025
4,17,1,6,46,1026
4,17,13,12.0,54,1010
4,17,16,11.0,58,1007
4,17,1,6.0,66,1025
4,17,0,6.0,57,1026
4,17,0,6.0,57,1026
4,17,18,10,64,1007
4,17,0,5,49,1027
4,17,23,5,74,1005
4,17,7,8,50,1020
4,17,23,5.0,81,1004
4,17,4,7.0,61,1022
4,17,5,7,47,1023
4,18,11,9.0,62,1009
4,18,17,9,68,1014
4,18,17,9.0,71,1014
4,18,17,9.0,71,1014
4,18,19,9.0,71,1016
4,18,20,7.0,81,1017
4,18,16,8.0,76,1013
4,18,16,8.0,76,1013
4,18,16,8,74,1013
4,18,10,8.0,66,1008
4,18,22,7,76,1019
4,18,8,6.0,87,1006
4,18,12,8.0,71,1010
4,18,18,9,62,1015
4,18,11,8.0,66,1009
4,18,18,9.0,71,1015
4,18,20,8.0,76,1017
4,18,3,4,83,1004
4,18,15,8,69,1013
4,18,3,4.0,87,1003
4,18,15,8.0,76,1012
4,18,15,8.0,76,1013
4,18,9,7,79,1007
4,18,19,9.0,71,1016
4,18,2,4.0,87,1003
4,18,9,8.0,71,1007
4,18,8,5,85,1006
4,18,1,4.0,87,1003
4,18,14,7.0,81,1012
4,18,0,5.0,81,1004
4,18,1,4.0,87,1003
4,18,14,7,64,1012
4,18,13,8.0,66,1010
4,18,14,7.0,81,1011
4,18,4,3.0,87,1004
4,18,23,8.0,81,1020
4,18,4,3,84,1004
4,18,21,7,74,1018
4,18,18,9.0,71,1015
4,18,4,3.0,87,1004
4,18,23,8.0,81,1020
4,18,5,3.0,87,1004
4,18,5,3.0,87,1004
4,18,19,9,62,1016
4,18,5,3,85,1004
4,18,23,7,78,1020
4,18,13,8.0,71,1011
4,18,2,4,81,1004
4,18,21,7.0,81,1018
4,18,13,8,59,1011
4,18,22,7.0,81,1019
4,18,1,4,81,1004
4,18,0,4,80,1004
4,18,10,7,68,1008
4,18,6,3,86,1005
4,18,10,8.0,71,1008
4,18,6,3.0,87,1005
4,18,6,3.0,87,1005
4,18,3,3.0,87,1003
4,18,20,8,67,1017
4,18,9,7.0,81,1007
4,18,8,7.0,81,1007
4,18,22,7.0,81,1019
4,18,21,7.0,81,1018
4,18,2,4.0,87,1003
4,18,12,8.0,66,1009
4,18,7,4.0,93,1006
4,18,12,8,58,1010
4,18,7,3,85,1006
4,18,0,4.0,87,1004
4,18,7,3.0,93,1005
4,18,11,8,54,1009
4,19,18,13,38,1024
4,19,6,2.0,93,1024
4,19,6,4.0,87,1024
4,19,0,8.0,81,1021
4,19,6,4,87,1024
4,19,11,11,56,1026
4,19,12,12.0,62,1025
4,19,11,12.0,62,1026
4,19,1,8,75,1021
4,19,22,7.0,81,1023
4,19,23,7.0,81,1023
4,19,3,7.0,87,1022
4,19,7,4.0,87,1024
4,19,7,2,88,1024
4,19,7,4.0,93,1024
4,19,11,11.0,67,1025
4,19,13,12,51,1026
4,19,5,3,81,1023
4,19,13,13.0,58,1025
4,19,5,3.0,87,1023
4,19,5,4.0,87,1023
4,19,23,6.0,81,1023
4,19,8,5,88,1025
4,19,23,7,74,1024
4,19,8,7.0,87,1024
4,19,3,6.0,87,1022
4,19,12,12.0,62,1025
4,19,9,10.0,66,1025
4,19,4,3.0,87,1023
4,19,10,11.0,67,1025
4,19,22,7.0,81,1023
4,19,4,6,80,1023
4,19,4,6.0,81,1022
4,19,3,7,82,1023
4,19,20,12.0,62,1023
4,19,20,12,48,1024
4,19,10,10,59,1026
4,19,18,13.0,51,1024
4,19,21,8.0,76,1023
4,19,15,14.0,51,1025
4,19,15,14.0,51,1025
4,19,13,13.0,54,1025
4,19,15,13,43,1026
4,19,1,7.0,87,1021
4,19,19,12.0,62,1023
4,19,2,7.0,87,1022
4,19,21,10,60,1024
4,19,12,12,54,1026
4,19,9,8,73,1025
4,19,14,13.0,58,1025
4,19,14,13,46,1026
4,19,19,13,39,1024
4,19,14,13.0,58,1025
4,19,20,10.0,71,1023
4,19,0,8,73,1020
4,19,16,14,43,1025
4,19,0,8.0,81,1020
4,19,16,14.0,51,1025
4,19,16,14.0,48,1024
4,19,22,8,68,1024
4,19,8,8.0,81,1025
4,19,1,8.0,81,1021
4,19,2,7.0,87,1021
4,19,17,13.0,51,1024
4,19,2,7,78,1022
4,19,17,14,39,1025
4,19,17,14.0,48,1024
4,19,9,9.0,76,1025
4,19,19,13.0,54,1023
4,19,18,13.0,51,1024
4,19,21,9.0,76,1024
4,19,10,10.0,71,1025
4,20,2,3.0,87,1022
4,20,11,14.0,48,1020
4,20,2,4,81,1023
4,20,17,18,31,1019
4,20,17,18.0,42,1018
4,20,9,12.0,62,1021
4,20,19,16.0,52,1017
4,20,18,17.0,52,1017
4,20,3,2.0,93,1022
4,20,11,14.0,51,1020
4,20,15,17.0,42,1019
4,20,15,17.0,42,1019
4,20,13,15.0,48,1020
4,20,15,17,31,1020
4,20,1,4.0,87,1023
4,20,21,11.0,67,1018
4,20,23,9.0,76,1018
4,20,19,15.0,55,1017
4,20,12,14,37,1021
4,20,11,14,38,1021
4,20,22,9.0,76,1018
4,20,3,3.0,93,1022
4,20,14,17.0,42,1019
4,20,7,4.0,87,1021
4,20,7,3,85,1022
4,20,10,13,42,1021
4,20,7,6.0,87,1021
4,20,18,18,32,1018
4,20,0,6,79,1024
4,20,16,17,30,1019
4,20,0,5.0,87,1023
4,20,16,18.0,40,1019
4,20,16,18.0,42,1018
4,20,23,9,68,1018
4,20,21,13,51,1018
4,20,17,18.0,42,1018
4,20,8,10.0,76,1021
4,20,1,4.0,87,1023
4,20,9,13.0,54,1021
4,20,4,2.0,87,1022
4,20,10,13.0,51,1021
4,20,4,2,86,1022
4,20,4,2.0,93,1022
4,20,2,3.0,87,1022
4,20,20,14.0,59,1017
4,20,20,14,47,1018
4,20,18,18.0,45,1017
4,20,21,12.0,62,1018
4,20,22,10,61,1018
4,20,19,17,40,1018
4,20,6,2.0,93,1021
4,20,6,1.0,93,1021
4,20,0,5.0,81,1023
4,20,6,2,86,1022
4,20,12,14.0,51,1020
4,20,23,10.0,76,1018
4,20,1,4,78,1023
4,20,10,13.0,51,1021
4,20,9,11,65,1022
4,20,14,16.0,42,1019
4,20,14,16,33,1020
4,20,3,3,86,1022
4,20,20,13.0,63,1018
4,20,13,15,37,1020
4,20,5,2,84,1022
4,20,13,15.0,48,1020
4,20,5,2.0,87,1021
4,20,5,2.0,87,1021
4,20,22,10.0,76,1018
4,20,8,7,90,1022
4,20,8,8.0,93,1021
4,20,12,14.0,51,1020
4,21,9,13.0,58,1014
4,21,11,12.0,62,1014
4,21,8,12.0,62,1015
4,21,22,12.0,72,1014
4,21,2,6.0,81,1017
4,21,12,13.0,58,1014
4,21,7,11.0,62,1015
4,21,12,12,51,1015
4,21,7,11,48,1015
4,21,0,8.0,81,1018
4,21,7,11.0,62,1015
4,21,4,9.0,71,1016
4,21,4,8,69,1017
4,21,18,15.0,59,1013
4,21,4,10.0,66,1016
4,21,5,10.0,66,1015
4,21,5,10.0,66,1016
4,21,19,15,46,1013
4,21,5,10,59,1016
4,21,23,13.0,77,1014
4,21,8,12.0,58,1015
4,21,23,13.0,72,1014
4,21,9,13.0,58,1015
4,21,12,14.0,55,1014
4,21,9,12,49,1015
4,21,0,9,70,1018
4,21,23,13,60,1015
4,21,21,13.0,67,1014
4,21,10,13,43,1015
4,21,6,10,51,1016
4,21,10,13.0,54,1015
4,21,6,11.0,58,1015
4,21,6,11.0,58,1015
4,21,3,7.0,81,1017
4,21,2,6.0,81,1017
4,21,1,6,71,1018
4,21,8,11,54,1015
4,21,1,7.0,81,1018
4,21,14,15.0,55,1014
4,21,0,7.0,76,1018
4,21,14,15,41,1015
4,21,13,14.0,59,1014
4,21,14,15.0,51,1014
4,21,17,16.0,55,1013
4,21,17,15,45,1014
4,21,21,13.0,67,1014
4,21,17,16.0,55,1013
4,21,20,14,50,1014
4,21,19,14.0,59,1013
4,21,21,13,54,1014
4,21,16,15.0,59,1014
4,21,16,15.0,55,1014
4,21,16,15,45,1014
4,21,11,12,48,1015
4,21,11,12.0,62,1014
4,21,20,13.0,67,1013
4,21,2,6,78,1018
4,21,22,12.0,72,1014
4,21,20,13.0,67,1013
4,21,13,15.0,51,1014
4,21,1,6.0,81,1018
4,21,18,16,46,1014
4,21,18,15.0,59,1013
4,21,22,13,58,1014
4,21,13,14,46,1015
4,21,3,6,78,1017
4,21,15,15,43,1015
4,21,3,6.0,81,1017
4,21,15,15.0,55,1014
4,21,15,15.0,55,1014
4,21,10,13.0,58,1015
4,21,19,15.0,55,1013
4,22,5,12.0,67,1014
4,22,5,12,57,1014
4,22,13,15.0,55,1016
4,22,15,17.0,52,1016
4,22,5,12.0,62,1014
4,22,21,13.0,67,1018
4,22,4,12.0,67,1014
4,22,4,12.0,67,1014
4,22,14,16,45,1017
4,22,4,12,59,1015
4,22,13,16.0,55,1016
4,22,3,12,62,1015
4,22,12,14.0,59,1016
4,22,12,14,50,1016
4,22,12,14.0,63,1016
4,22,0,13.0,72,1014
4,22,20,16,46,1017
4,22,10,12,61,1016
4,22,20,16.0,55,1017
4,22,10,12.0,72,1016
4,22,10,12.0,67,1016
4,22,13,15,48,1016
4,22,23,12.0,72,1019
4,22,7,11,70,1015
4,22,7,10.0,82,1015
4,22,7,10.0,76,1015
4,22,2,12.0,72,1014
4,22,21,14.0,63,1018
4,22,8,10.0,76,1015
4,22,11,14.0,59,1016
4,22,8,10,67,1015
4,22,11,13,53,1016
4,22,22,12.0,72,1018
4,22,11,13.0,63,1016
4,22,3,12.0,72,1014
4,22,6,11.0,71,1014
4,22,1,13,62,1015
4,22,6,12,55,1015
4,22,1,13.0,72,1014
4,22,6,11.0,71,1014
4,22,23,12,62,1019
4,22,20,15.0,59,1018
4,22,9,12.0,72,1015
4,22,14,17.0,52,1016
4,22,17,18.0,49,1016
4,22,9,11,72,1016
4,22,17,18,38,1017
4,22,21,15,48,1018
4,22,22,13,57,1019
4,22,9,11.0,76,1015
4,22,23,12.0,72,1019
4,22,0,13,69,1015
4,22,16,18,38,1017
4,22,15,16,41,1016
4,22,15,17.0,52,1016
4,22,17,18.0,49,1016
4,22,22,13.0,67,1018
4,22,2,12,66,1015
4,22,18,18,38,1017
4,22,2,12.0,77,1014
4,22,18,18.0,52,1016
4,22,18,17.0,55,1016
4,22,14,16.0,55,1016
4,22,3,12.0,72,1014
4,22,16,18.0,49,1016
4,22,8,11.0,76,1015
4,22,0,13.0,72,1014
4,22,19,16.0,59,1017
4,22,1,12.0,77,1014
4,22,19,17,41,1017
4,22,19,17.0,55,1017
4,22,16,18.0,49,1016
4,23,7,10.0,66,1022
4,23,13,13.0,44,1024
4,23,6,9.0,76,1022
4,23,15,14.0,48,1024
4,23,18,11.0,82,1025
4,23,10,12.0,47,1024
4,23,9,11.0,54,1023
4,23,10,11,40,1024
4,23,9,11,44,1023
4,23,7,9,62,1022
4,23,7,10.0,66,1022
4,23,22,10.0,82,1027
4,23,9,11.0,58,1023
4,23,20,11,77,1026
4,23,4,10.0,66,1021
4,23,11,12,34,1024
4,23,21,11.0,82,1026
4,23,23,10,78,1028
4,23,22,10,79,1027
